timestamp,strikePrice,Theo ES,Rank,Greek,Value
2025-01-23 07:44:04,5900,5935.5,Call DEX 3,DEX,13.046
2025-01-23 07:44:04,5900,5935.5,Call VEX 3,VEX,0.05
2025-01-23 07:44:04,5950,5985.75,Call DEX 4,DEX,12.803
2025-01-23 07:44:04,5950,5985.75,Call VEX 4,VEX,0.049
2025-01-23 07:44:04,6050,6086.5,Put GEX 3,GEX,-79004.358
2025-01-23 07:44:04,6050,6086.5,Call VEX 5,VEX,0.036
2025-01-23 07:44:04,6055,6091.5,Put DEX 2,DEX,-44.854
2025-01-23 07:44:04,6055,6091.5,Put GEX 2,GEX,-1037976.195
2025-01-23 07:44:04,6055,6091.5,Call VEX 2,VEX,0.234
2025-01-23 07:44:04,6060,6096.5,Put DEX 1,DEX,-49.944
2025-01-23 07:44:04,6060,6096.5,Put GEX 1,GEX,-1263411.202
2025-01-23 07:44:04,6060,6096.5,Call VEX 1,VEX,0.239
2025-01-23 07:44:04,6065,6101.5,Put GEX 5,GEX,-30902.874
2025-01-23 07:44:04,6080,6116.5,Put DEX 5,DEX,-2.296
2025-01-23 07:44:04,6080,6116.5,Put GEX 4,GEX,-57166.34
2025-01-23 07:44:04,6090,6126.75,Put DEX 4,DEX,-3.642
2025-01-23 07:44:04,6100,6136.75,Put DEX 3,DEX,-5.377
2025-01-23 07:44:04,6100,6136.75,Put VEX 4,VEX,-0.043
2025-01-23 07:44:04,6110,6146.75,Call DEX 1,DEX,42.025
2025-01-23 07:44:04,6110,6146.75,Call GEX 1,GEX,1128723.998
2025-01-23 07:44:04,6110,6146.75,Put VEX 1,VEX,-0.264
2025-01-23 07:44:04,6115,6151.75,Call DEX 2,DEX,38.438
2025-01-23 07:44:04,6115,6151.75,Call GEX 2,GEX,924378.173
2025-01-23 07:44:04,6115,6151.75,Put VEX 2,VEX,-0.254
2025-01-23 07:44:04,6120,6156.75,Call GEX 4,GEX,85005.072
2025-01-23 07:44:04,6140,6177.0,Call GEX 5,GEX,75380.701
2025-01-23 07:44:04,6150,6187.0,Call DEX 5,DEX,7.083
2025-01-23 07:44:04,6150,6187.0,Call GEX 3,GEX,109144.873
2025-01-23 07:44:04,6150,6187.0,Put VEX 3,VEX,-0.065
2025-01-23 07:44:04,6225,6262.5,Put VEX 5,VEX,-0.039
2025-01-23 07:45:16,5900,5935.5,Call DEX 3,DEX,13.093
2025-01-23 07:45:16,5900,5935.5,Call VEX 3,VEX,0.05
