timestamp,strikePrice,Theo ES,Rank,Greek,Value
2/28/2025 7:31,4000,4010,Call DEX 3,DEX,13.591
2/28/2025 7:31,5000,5012.5,Call DEX 2,DEX,14.329
2/28/2025 7:31,5080,5092.75,Call DEX 5,DEX,2.122
2/28/2025 7:31,5400,5413.5,Call DEX 1,DEX,21.708
2/28/2025 7:31,5400,5413.5,Call VEX 4,VEX,0.033
2/28/2025 7:31,5700,5714.25,Call VEX 5,VEX,0.03
2/28/2025 7:31,5775,5789.5,Call VEX 2,VEX,0.046
2/28/2025 7:31,5785,5799.5,Call VEX 3,VEX,0.034
2/28/2025 7:31,5800,5814.5,Put DEX 4,DEX,-14.32
2/28/2025 7:31,5800,5814.5,Put GEX 1,GEX,-205918.003
2/28/2025 7:31,5800,5814.5,Call VEX 1,VEX,0.115
2/28/2025 7:31,5825,5839.75,Put GEX 4,GEX,-77069.822
2/28/2025 7:31,5850,5864.75,Put DEX 2,DEX,-15.435
2/28/2025 7:31,5850,5864.75,Put GEX 2,GEX,-164968.202
2/28/2025 7:31,5870,5884.75,Put DEX 5,DEX,-13.421
2/28/2025 7:31,5870,5884.75,Put GEX 3,GEX,-102092.92
2/28/2025 7:31,5880,5894.75,Put GEX 5,GEX,-73084.321
2/28/2025 7:31,5880,5894.75,Put VEX 4,VEX,-0.015
2/28/2025 7:31,5900,5914.75,Put DEX 1,DEX,-38.696
2/28/2025 7:31,5900,5914.75,Put VEX 1,VEX,-0.068
2/28/2025 7:31,5920,5935,Call GEX 3,GEX,20274.099
2/28/2025 7:31,5920,5935,Put VEX 3,VEX,-0.022
2/28/2025 7:31,5925,5940,Put DEX 3,DEX,-15.333
2/28/2025 7:31,5925,5940,Call GEX 5,GEX,17887.651
2/28/2025 7:31,5930,5945,Call GEX 4,GEX,18424.306
2/28/2025 7:31,5940,5955,Call GEX 2,GEX,21163.043
2/28/2025 7:31,5950,5965,Call DEX 4,DEX,2.212
2/28/2025 7:31,5950,5965,Call GEX 1,GEX,45967.058
2/28/2025 7:31,5950,5965,Put VEX 2,VEX,-0.035
2/28/2025 7:31,6000,6015,Put VEX 5,VEX,-0.014
2/28/2025 7:32,4000,4010.25,Call DEX 3,DEX,11.129
2/28/2025 7:32,5000,5012.75,Call DEX 2,DEX,14.313
2/28/2025 7:32,5400,5413.75,Call DEX 1,DEX,21.688
2/28/2025 7:32,5400,5413.75,Call VEX 5,VEX,0.033
2/28/2025 7:32,5420,5433.75,Call DEX 5,DEX,1.159
2/28/2025 7:32,5700,5714.5,Call VEX 3,VEX,0.036
2/28/2025 7:32,5775,5789.75,Call VEX 2,VEX,0.049
2/28/2025 7:32,5785,5799.75,Call VEX 4,VEX,0.035
2/28/2025 7:32,5800,5814.75,Put DEX 3,DEX,-17.436
2/28/2025 7:32,5800,5814.75,Put GEX 1,GEX,-222356.127
2/28/2025 7:32,5800,5814.75,Call VEX 1,VEX,0.112
2/28/2025 7:32,5810,5824.75,Put GEX 5,GEX,-65790.22
2/28/2025 7:32,5825,5839.75,Put GEX 4,GEX,-78106.273
2/28/2025 7:32,5850,5864.75,Put DEX 2,DEX,-17.874
2/28/2025 7:32,5850,5864.75,Put GEX 2,GEX,-154521.854
2/28/2025 7:32,5870,5885,Put DEX 4,DEX,-14.432
2/28/2025 7:32,5870,5885,Put GEX 3,GEX,-92336.366
2/28/2025 7:32,5880,5895,Put DEX 5,DEX,-12.083
2/28/2025 7:32,5880,5895,Put VEX 5,VEX,-0.017
2/28/2025 7:32,5900,5915,Put DEX 1,DEX,-39.402
2/28/2025 7:32,5900,5915,Put VEX 1,VEX,-0.07
2/28/2025 7:32,5920,5935,Call GEX 2,GEX,18308.104
2/28/2025 7:32,5920,5935,Put VEX 4,VEX,-0.022
2/28/2025 7:32,5925,5940,Put VEX 3,VEX,-0.024
2/28/2025 7:32,5940,5955,Call GEX 3,GEX,18116.731
2/28/2025 7:32,5945,5960,Call GEX 5,GEX,10022.672
2/28/2025 7:32,5950,5965,Call DEX 4,DEX,1.777
2/28/2025 7:32,5950,5965,Call GEX 1,GEX,38604.252
2/28/2025 7:32,5950,5965,Put VEX 2,VEX,-0.031
2/28/2025 7:32,6000,6015.25,Call GEX 4,GEX,10683.032
2/28/2025 7:33,4000,4009.75,Call DEX 3,DEX,11.112
2/28/2025 7:33,5000,5012,Call DEX 2,DEX,14.28
2/28/2025 7:33,5080,5092.25,Call DEX 4,DEX,2.115
2/28/2025 7:33,5400,5413,Call DEX 1,DEX,21.61
2/28/2025 7:33,5700,5713.75,Call VEX 3,VEX,0.039
2/28/2025 7:33,5750,5764,Call VEX 5,VEX,0.033
2/28/2025 7:33,5775,5789,Put GEX 5,GEX,-72763.202
2/28/2025 7:33,5775,5789,Call VEX 2,VEX,0.05
2/28/2025 7:33,5785,5799,Call VEX 4,VEX,0.035
2/28/2025 7:33,5800,5814,Put DEX 3,DEX,-19.939
2/28/2025 7:33,5800,5814,Put GEX 1,GEX,-240641.051
2/28/2025 7:33,5800,5814,Call VEX 1,VEX,0.108
2/28/2025 7:33,5825,5839,Put GEX 4,GEX,-82293.276
2/28/2025 7:33,5850,5864.25,Put DEX 2,DEX,-20.278
2/28/2025 7:33,5850,5864.25,Put GEX 2,GEX,-158603.639
2/28/2025 7:33,5870,5884.25,Put DEX 4,DEX,-15.632
2/28/2025 7:33,5870,5884.25,Put GEX 3,GEX,-90687.093
2/28/2025 7:33,5870,5884.25,Put VEX 5,VEX,-0.018
2/28/2025 7:33,5880,5894.25,Put VEX 3,VEX,-0.022
2/28/2025 7:33,5900,5914.25,Put DEX 1,DEX,-40.394
2/28/2025 7:33,5900,5914.25,Put VEX 1,VEX,-0.073
2/28/2025 7:33,5920,5934.25,Call GEX 3,GEX,15926.757
2/28/2025 7:33,5920,5934.25,Put VEX 4,VEX,-0.022
2/28/2025 7:33,5925,5939.25,Put DEX 5,DEX,-15.508
2/28/2025 7:33,5930,5944.25,Call GEX 4,GEX,14240.186
2/28/2025 7:33,5935,5949.25,Call GEX 5,GEX,10336.654
2/28/2025 7:33,5940,5954.25,Call GEX 2,GEX,15956.782
2/28/2025 7:33,5950,5964.5,Call DEX 5,DEX,1.589
2/28/2025 7:33,5950,5964.5,Call GEX 1,GEX,34008.587
2/28/2025 7:33,5950,5964.5,Put VEX 2,VEX,-0.03
2/28/2025 7:34,4000,4009.75,Call DEX 3,DEX,11.103
2/28/2025 7:34,5000,5012.25,Call DEX 2,DEX,14.271
2/28/2025 7:34,5080,5092.5,Call DEX 4,DEX,2.113
2/28/2025 7:34,5400,5413.25,Call DEX 1,DEX,21.621
2/28/2025 7:34,5700,5714,Call VEX 3,VEX,0.043
2/28/2025 7:34,5750,5764,Call VEX 4,VEX,0.034
2/28/2025 7:34,5775,5789.25,Put GEX 5,GEX,-76803.551
2/28/2025 7:34,5775,5789.25,Call VEX 2,VEX,0.05
2/28/2025 7:34,5785,5799.25,Call VEX 5,VEX,0.034
2/28/2025 7:34,5800,5814.25,Put DEX 2,DEX,-21.855
2/28/2025 7:34,5800,5814.25,Put GEX 1,GEX,-244356.57
2/28/2025 7:34,5800,5814.25,Call VEX 1,VEX,0.103
2/28/2025 7:34,5825,5839.25,Put GEX 4,GEX,-81310.487
2/28/2025 7:34,5850,5864.25,Put DEX 3,DEX,-21.493
2/28/2025 7:34,5850,5864.25,Put GEX 2,GEX,-151004.6
2/28/2025 7:34,5870,5884.25,Put DEX 5,DEX,-16.062
2/28/2025 7:34,5870,5884.25,Put GEX 3,GEX,-85301.763
2/28/2025 7:34,5880,5894.5,Put VEX 5,VEX,-0.023
2/28/2025 7:34,5900,5914.5,Put DEX 1,DEX,-40.618
2/28/2025 7:34,5900,5914.5,Put VEX 1,VEX,-0.074
2/28/2025 7:34,5920,5934.5,Call GEX 2,GEX,14905.752
2/28/2025 7:34,5925,5939.5,Put VEX 4,VEX,-0.023
2/28/2025 7:34,5935,5949.5,Call GEX 4,GEX,9625.589
2/28/2025 7:34,5940,5954.5,Call GEX 3,GEX,14817.219
2/28/2025 7:34,5945,5959.5,Call GEX 5,GEX,8142.756
2/28/2025 7:34,5950,5964.5,Call DEX 5,DEX,1.47
2/28/2025 7:34,5950,5964.5,Call GEX 1,GEX,31525.206
2/28/2025 7:34,5950,5964.5,Put VEX 2,VEX,-0.028
2/28/2025 7:34,6100,6115,Put DEX 4,DEX,-21.052
2/28/2025 7:34,6100,6115,Put VEX 3,VEX,-0.025
2/28/2025 7:35,4000,4008.75,Call DEX 3,DEX,11.133
2/28/2025 7:35,5000,5010.75,Call DEX 2,DEX,14.318
2/28/2025 7:35,5080,5091,Call DEX 4,DEX,2.12
2/28/2025 7:35,5400,5411.75,Call DEX 1,DEX,21.705
2/28/2025 7:35,5400,5411.75,Call VEX 5,VEX,0.033
2/28/2025 7:35,5420,5431.75,Call DEX 5,DEX,1.16
2/28/2025 7:35,5700,5712.25,Call VEX 3,VEX,0.037
2/28/2025 7:35,5775,5787.5,Call VEX 2,VEX,0.049
2/28/2025 7:35,5785,5797.5,Call VEX 4,VEX,0.035
2/28/2025 7:35,5800,5812.5,Put DEX 4,DEX,-17.255
2/28/2025 7:35,5800,5812.5,Put GEX 1,GEX,-218284.869
2/28/2025 7:35,5800,5812.5,Call VEX 1,VEX,0.113
2/28/2025 7:35,5810,5822.5,Put GEX 5,GEX,-64513.818
2/28/2025 7:35,5825,5837.5,Put GEX 4,GEX,-76511.604
2/28/2025 7:35,5850,5862.75,Put DEX 3,DEX,-17.487
2/28/2025 7:35,5850,5862.75,Put GEX 2,GEX,-148908.005
2/28/2025 7:35,5870,5882.75,Put GEX 3,GEX,-88900.312
2/28/2025 7:35,5900,5912.75,Put DEX 2,DEX,-39.046
2/28/2025 7:35,5900,5912.75,Put VEX 2,VEX,-0.069
2/28/2025 7:35,5920,5932.75,Call GEX 1,GEX,18914.619
2/28/2025 7:35,5920,5932.75,Put VEX 4,VEX,-0.022
2/28/2025 7:35,5925,5937.75,Put VEX 3,VEX,-0.024
2/28/2025 7:35,5930,5942.75,Call GEX 5,GEX,5898.718
2/28/2025 7:35,5940,5952.75,Call GEX 4,GEX,7873.442
2/28/2025 7:35,5940,5952.75,Put VEX 5,VEX,-0.02
2/28/2025 7:35,5950,5962.75,Put DEX 1,DEX,-41.459
2/28/2025 7:35,5950,5962.75,Put VEX 1,VEX,-0.079
2/28/2025 7:35,5965,5978,Call GEX 2,GEX,8820.081
2/28/2025 7:35,5970,5983,Put DEX 5,DEX,-15.001
2/28/2025 7:35,6000,6013,Call GEX 3,GEX,7928.672
2/28/2025 7:37,4000,4009.25,Call DEX 2,DEX,11.155
2/28/2025 7:37,5080,5091.75,Call DEX 3,DEX,2.125
2/28/2025 7:37,5320,5332.25,Call DEX 5,DEX,0.555
2/28/2025 7:37,5400,5412.5,Call DEX 1,DEX,21.761
2/28/2025 7:37,5400,5412.5,Call VEX 3,VEX,0.033
2/28/2025 7:37,5500,5512.75,Call DEX 4,DEX,0.63
2/28/2025 7:37,5700,5713.25,Call VEX 5,VEX,0.03
2/28/2025 7:37,5775,5788.25,Call VEX 2,VEX,0.045
2/28/2025 7:37,5785,5798.25,Call VEX 4,VEX,0.033
2/28/2025 7:37,5800,5813.25,Put GEX 1,GEX,-194451.343
2/28/2025 7:37,5800,5813.25,Call VEX 1,VEX,0.116
2/28/2025 7:37,5825,5838.5,Put GEX 5,GEX,-72445.087
2/28/2025 7:37,5850,5863.5,Put DEX 5,DEX,-14.255
2/28/2025 7:37,5850,5863.5,Put GEX 3,GEX,-151242.952
2/28/2025 7:37,5870,5883.5,Put GEX 4,GEX,-94568.013
2/28/2025 7:37,5900,5913.5,Put DEX 2,DEX,-45.386
2/28/2025 7:37,5900,5913.5,Put GEX 2,GEX,-176437.728
2/28/2025 7:37,5900,5913.5,Put VEX 1,VEX,-0.096
2/28/2025 7:37,5920,5933.75,Call GEX 1,GEX,22142.438
2/28/2025 7:37,5925,5938.75,Put VEX 4,VEX,-0.024
2/28/2025 7:37,5940,5953.75,Call GEX 3,GEX,10820.525
2/28/2025 7:37,5940,5953.75,Put VEX 5,VEX,-0.023
2/28/2025 7:37,5950,5963.75,Put DEX 1,DEX,-63.913
2/28/2025 7:37,5950,5963.75,Call GEX 4,GEX,10752.981
2/28/2025 7:37,5950,5963.75,Put VEX 2,VEX,-0.066
2/28/2025 7:37,5960,5973.75,Call GEX 5,GEX,10234.108
2/28/2025 7:37,5965,5978.75,Call GEX 2,GEX,11312.28
2/28/2025 7:37,5995,6008.75,Put DEX 4,DEX,-15.533
2/28/2025 7:37,6000,6013.75,Put DEX 3,DEX,-34.476
2/28/2025 7:37,6000,6013.75,Put VEX 3,VEX,-0.052
2/28/2025 7:38,4000,4008.75,Call DEX 3,DEX,11.156
2/28/2025 7:38,5000,5010.75,Call DEX 2,DEX,14.351
2/28/2025 7:38,5080,5091,Call DEX 4,DEX,2.125
2/28/2025 7:38,5400,5411.75,Call DEX 1,DEX,21.755
2/28/2025 7:38,5400,5411.75,Call VEX 4,VEX,0.033
2/28/2025 7:38,5420,5431.75,Call DEX 5,DEX,1.163
2/28/2025 7:38,5700,5712.25,Call VEX 5,VEX,0.032
2/28/2025 7:38,5775,5787.5,Call VEX 2,VEX,0.046
2/28/2025 7:38,5785,5797.5,Call VEX 3,VEX,0.034
2/28/2025 7:38,5800,5812.5,Put DEX 5,DEX,-13.93
2/28/2025 7:38,5800,5812.5,Put GEX 1,GEX,-192726.844
2/28/2025 7:38,5800,5812.5,Call VEX 1,VEX,0.116
2/28/2025 7:38,5825,5837.5,Put GEX 5,GEX,-71674.427
2/28/2025 7:38,5850,5862.75,Put DEX 4,DEX,-14.194
