timestamp,strikePrice,Theo ES,Rank,Greek,Value
2/28/2025 7:30,5420,5433.75,Call DEX 2,DEX,1.616
2/28/2025 7:30,5500,5513.75,Call DEX 5,DEX,0.89
2/28/2025 7:30,5700,5714.25,Call VEX 4,VEX,0.03
2/28/2025 7:30,5775,5789.5,Call VEX 2,VEX,0.046
2/28/2025 7:30,5785,5799.5,Call VEX 3,VEX,0.034
2/28/2025 7:30,5800,5814.5,Put DEX 4,DEX,-14.148
2/28/2025 7:30,5800,5814.5,Put GEX 1,GEX,-204804.899
2/28/2025 7:30,5800,5814.5,Call VEX 1,VEX,0.115
2/28/2025 7:30,5810,5824.75,Call VEX 5,VEX,0.029
2/28/2025 7:30,5825,5839.75,Put GEX 5,GEX,-77069.822
2/28/2025 7:30,5850,5864.75,Put DEX 2,DEX,-15.435
2/28/2025 7:30,5850,5864.75,Put GEX 3,GEX,-164968.202
2/28/2025 7:30,5870,5884.75,Put DEX 5,DEX,-13.421
2/28/2025 7:30,5870,5884.75,Put GEX 4,GEX,-102092.92
2/28/2025 7:30,5900,5914.75,Put DEX 1,DEX,-49.79
2/28/2025 7:30,5900,5914.75,Put GEX 2,GEX,-187220.776
2/28/2025 7:30,5900,5914.75,Put VEX 1,VEX,-0.107
2/28/2025 7:30,5910,5925,Put VEX 4,VEX,-0.02
2/28/2025 7:30,5915,5930,Put VEX 5,VEX,-0.015
2/28/2025 7:30,5920,5935,Call GEX 5,GEX,17699.411
2/28/2025 7:30,5920,5935,Put VEX 3,VEX,-0.023
2/28/2025 7:30,5925,5940,Put DEX 3,DEX,-15.333
2/28/2025 7:30,5925,5940,Call GEX 4,GEX,17887.651
2/28/2025 7:30,5930,5945,Call DEX 4,DEX,1.09
2/28/2025 7:30,5930,5945,Call GEX 3,GEX,18424.306
2/28/2025 7:30,5940,5955,Call DEX 3,DEX,1.126
2/28/2025 7:30,5940,5955,Call GEX 2,GEX,21163.043
2/28/2025 7:30,5950,5965,Call DEX 1,DEX,2.212
2/28/2025 7:30,5950,5965,Call GEX 1,GEX,45967.058
2/28/2025 7:30,5950,5965,Put VEX 2,VEX,-0.035
2/28/2025 7:32,5400,5413.75,Call DEX 1,DEX,30.685
2/28/2025 7:32,5420,5433.75,Call DEX 3,DEX,1.619
2/28/2025 7:32,5700,5714.5,Call VEX 3,VEX,0.036
2/28/2025 7:32,5750,5764.5,Call VEX 5,VEX,0.031
2/28/2025 7:32,5775,5789.75,Call VEX 2,VEX,0.049
2/28/2025 7:32,5785,5799.75,Call VEX 4,VEX,0.035
2/28/2025 7:32,5800,5814.75,Put DEX 3,DEX,-17.265
2/28/2025 7:32,5800,5814.75,Put GEX 1,GEX,-221125.848
2/28/2025 7:32,5800,5814.75,Call VEX 1,VEX,0.112
2/28/2025 7:32,5825,5839.75,Put GEX 5,GEX,-78106.273
2/28/2025 7:32,5850,5864.75,Put DEX 2,DEX,-17.874
2/28/2025 7:32,5850,5864.75,Put GEX 3,GEX,-154521.854
2/28/2025 7:32,5870,5885,Put DEX 4,DEX,-14.432
2/28/2025 7:32,5870,5885,Put GEX 4,GEX,-92336.366
2/28/2025 7:32,5900,5915,Put DEX 1,DEX,-50.45
2/28/2025 7:32,5900,5915,Put GEX 2,GEX,-154681.819
2/28/2025 7:32,5900,5915,Put VEX 1,VEX,-0.109
2/28/2025 7:32,5910,5925,Put VEX 5,VEX,-0.02
2/28/2025 7:32,5920,5935,Call GEX 3,GEX,11810.419
2/28/2025 7:32,5920,5935,Put VEX 4,VEX,-0.026
2/28/2025 7:32,5925,5940,Put DEX 5,DEX,-14.394
2/28/2025 7:32,5925,5940,Put VEX 3,VEX,-0.029
2/28/2025 7:32,5940,5955,Call DEX 4,DEX,0.915
2/28/2025 7:32,5940,5955,Call GEX 2,GEX,18116.731
2/28/2025 7:32,5945,5960,Call DEX 5,DEX,0.484
2/28/2025 7:32,5945,5960,Call GEX 5,GEX,10022.672
2/28/2025 7:32,5950,5965,Call DEX 2,DEX,1.777
2/28/2025 7:32,5950,5965,Call GEX 1,GEX,38604.252
2/28/2025 7:32,5950,5965,Put VEX 2,VEX,-0.031
2/28/2025 7:32,6000,6015.25,Call GEX 4,GEX,10683.032
2/28/2025 7:33,5420,5433,Call DEX 1,DEX,1.619
2/28/2025 7:33,5500,5513.25,Call DEX 3,DEX,0.9
2/28/2025 7:33,5700,5713.75,Call VEX 3,VEX,0.039
2/28/2025 7:33,5750,5764,Call VEX 5,VEX,0.033
2/28/2025 7:33,5775,5789,Call VEX 2,VEX,0.05
2/28/2025 7:33,5785,5799,Call VEX 4,VEX,0.035
2/28/2025 7:33,5800,5814,Put DEX 3,DEX,-19.803
2/28/2025 7:33,5800,5814,Put GEX 1,GEX,-239407.148
2/28/2025 7:33,5800,5814,Call VEX 1,VEX,0.108
2/28/2025 7:33,5825,5839,Put GEX 5,GEX,-82293.276
2/28/2025 7:33,5850,5864.25,Put DEX 2,DEX,-20.278
2/28/2025 7:33,5850,5864.25,Put GEX 2,GEX,-158603.639
2/28/2025 7:33,5870,5884.25,Put DEX 4,DEX,-15.632
2/28/2025 7:33,5870,5884.25,Put GEX 4,GEX,-90687.093
2/28/2025 7:33,5880,5894.25,Put VEX 4,VEX,-0.022
2/28/2025 7:33,5900,5914.25,Put DEX 1,DEX,-54.392
2/28/2025 7:33,5900,5914.25,Put GEX 3,GEX,-140772.206
2/28/2025 7:33,5900,5914.25,Put VEX 1,VEX,-0.114
2/28/2025 7:33,5910,5924.25,Put VEX 5,VEX,-0.02
2/28/2025 7:33,5920,5934.25,Call GEX 3,GEX,14555.625
2/28/2025 7:33,5920,5934.25,Put VEX 3,VEX,-0.023
2/28/2025 7:33,5925,5939.25,Put DEX 5,DEX,-15.508
2/28/2025 7:33,5930,5944.25,Call DEX 5,DEX,0.795
2/28/2025 7:33,5930,5944.25,Call GEX 4,GEX,14240.186
2/28/2025 7:33,5935,5949.25,Call GEX 5,GEX,10336.654
2/28/2025 7:33,5940,5954.25,Call DEX 4,DEX,0.813
2/28/2025 7:33,5940,5954.25,Call GEX 2,GEX,15956.782
2/28/2025 7:33,5950,5964.5,Call DEX 2,DEX,1.589
2/28/2025 7:33,5950,5964.5,Call GEX 1,GEX,34008.587
2/28/2025 7:33,5950,5964.5,Put VEX 2,VEX,-0.03
2/28/2025 7:34,5400,5413.25,Call DEX 1,DEX,30.525
2/28/2025 7:34,5420,5433.25,Call DEX 2,DEX,1.635
2/28/2025 7:34,5500,5513.5,Call DEX 4,DEX,0.906
2/28/2025 7:34,5700,5714,Call VEX 3,VEX,0.043
2/28/2025 7:34,5750,5764,Call VEX 4,VEX,0.034
2/28/2025 7:34,5775,5789.25,Call VEX 2,VEX,0.05
2/28/2025 7:34,5785,5799.25,Call VEX 5,VEX,0.034
2/28/2025 7:34,5800,5814.25,Put DEX 3,DEX,-21.855
2/28/2025 7:34,5800,5814.25,Put GEX 1,GEX,-244356.569
2/28/2025 7:34,5800,5814.25,Call VEX 1,VEX,0.103
2/28/2025 7:34,5825,5839.25,Put GEX 5,GEX,-81310.487
2/28/2025 7:34,5850,5864.25,Put DEX 4,DEX,-21.493
2/28/2025 7:34,5850,5864.25,Put GEX 2,GEX,-151004.6
2/28/2025 7:34,5870,5884.25,Put DEX 5,DEX,-16.062
2/28/2025 7:34,5870,5884.25,Put GEX 4,GEX,-85301.763
2/28/2025 7:34,5900,5914.5,Put DEX 1,DEX,-54.549
2/28/2025 7:34,5900,5914.5,Put GEX 3,GEX,-130736.357
2/28/2025 7:34,5900,5914.5,Put VEX 1,VEX,-0.115
2/28/2025 7:34,5920,5934.5,Call GEX 3,GEX,11307.605
2/28/2025 7:34,5920,5934.5,Put VEX 5,VEX,-0.024
2/28/2025 7:34,5925,5939.5,Put VEX 4,VEX,-0.025
2/28/2025 7:34,5935,5949.5,Call GEX 4,GEX,9625.589
2/28/2025 7:34,5940,5954.5,Call DEX 5,DEX,0.751
2/28/2025 7:34,5940,5954.5,Call GEX 2,GEX,14817.219
2/28/2025 7:34,5945,5959.5,Call GEX 5,GEX,8142.756
2/28/2025 7:34,5950,5964.5,Call DEX 3,DEX,1.47
2/28/2025 7:34,5950,5964.5,Call GEX 1,GEX,31525.206
2/28/2025 7:34,5950,5964.5,Put VEX 2,VEX,-0.028
2/28/2025 7:34,6100,6115,Put DEX 2,DEX,-32.529
2/28/2025 7:34,6100,6115,Put VEX 3,VEX,-0.026
2/28/2025 7:35,5400,5411.75,Call DEX 1,DEX,31.138
2/28/2025 7:35,5420,5431.75,Call DEX 2,DEX,1.669
2/28/2025 7:35,5500,5512,Call DEX 3,DEX,0.929
2/28/2025 7:35,5580,5592,Call DEX 4,DEX,0.601
2/28/2025 7:35,5700,5712.25,Call VEX 3,VEX,0.037
2/28/2025 7:35,5750,5762.5,Call VEX 5,VEX,0.031
2/28/2025 7:35,5775,5787.5,Call VEX 2,VEX,0.049
2/28/2025 7:35,5785,5797.5,Call VEX 4,VEX,0.035
2/28/2025 7:35,5800,5812.5,Put DEX 4,DEX,-17.07
2/28/2025 7:35,5800,5812.5,Put GEX 1,GEX,-217047.073
2/28/2025 7:35,5800,5812.5,Call VEX 1,VEX,0.113
2/28/2025 7:35,5825,5837.5,Put GEX 5,GEX,-76511.604
2/28/2025 7:35,5850,5862.75,Put DEX 3,DEX,-17.487
2/28/2025 7:35,5850,5862.75,Put GEX 3,GEX,-148908.005
2/28/2025 7:35,5870,5882.75,Put GEX 4,GEX,-88900.312
2/28/2025 7:35,5900,5912.75,Put DEX 2,DEX,-48.974
2/28/2025 7:35,5900,5912.75,Put GEX 2,GEX,-151836.675
2/28/2025 7:35,5900,5912.75,Put VEX 1,VEX,-0.106
2/28/2025 7:35,5920,5932.75,Call GEX 1,GEX,11043.155
2/28/2025 7:35,5920,5932.75,Put VEX 4,VEX,-0.026
2/28/2025 7:35,5925,5937.75,Put VEX 3,VEX,-0.032
2/28/2025 7:35,5950,5962.75,Put DEX 1,DEX,-63.45
2/28/2025 7:35,5950,5962.75,Put VEX 2,VEX,-0.076
2/28/2025 7:35,5960,5973,Put DEX 5,DEX,-16.341
2/28/2025 7:35,5960,5973,Put VEX 5,VEX,-0.025
2/28/2025 7:35,5965,5978,Call DEX 5,DEX,0.362
2/28/2025 7:35,5965,5978,Call GEX 2,GEX,8820.081
2/28/2025 7:35,5970,5983,Call GEX 4,GEX,5250.591
2/28/2025 7:35,5975,5988,Call GEX 5,GEX,5211.36
2/28/2025 7:35,6000,6013,Call GEX 3,GEX,7928.672
2/28/2025 7:37,5400,5412.5,Call DEX 1,DEX,31.232
2/28/2025 7:37,5475,5487.5,Call DEX 5,DEX,0.311
2/28/2025 7:37,5500,5512.75,Call DEX 2,DEX,0.923
2/28/2025 7:37,5700,5713.25,Call VEX 5,VEX,0.029
2/28/2025 7:37,5775,5788.25,Call VEX 2,VEX,0.045
2/28/2025 7:37,5785,5798.25,Call VEX 3,VEX,0.033
2/28/2025 7:37,5800,5813.25,Put GEX 1,GEX,-193349.229
2/28/2025 7:37,5800,5813.25,Call VEX 1,VEX,0.116
2/28/2025 7:37,5825,5838.5,Put GEX 5,GEX,-72445.087
2/28/2025 7:37,5850,5863.5,Put GEX 3,GEX,-151242.952
2/28/2025 7:37,5850,5863.5,Call VEX 4,VEX,0.03
2/28/2025 7:37,5870,5883.5,Put GEX 4,GEX,-94568.013
2/28/2025 7:37,5900,5913.5,Put DEX 3,DEX,-45.386
2/28/2025 7:37,5900,5913.5,Put GEX 2,GEX,-176437.728
2/28/2025 7:37,5900,5913.5,Put VEX 1,VEX,-0.096
2/28/2025 7:37,5920,5933.75,Call GEX 1,GEX,12375.855
2/28/2025 7:37,5920,5933.75,Put VEX 5,VEX,-0.026
2/28/2025 7:37,5925,5938.75,Put VEX 4,VEX,-0.032
2/28/2025 7:37,5940,5953.75,Call GEX 5,GEX,8713.688
2/28/2025 7:37,5950,5963.75,Put DEX 1,DEX,-63.913
2/28/2025 7:37,5950,5963.75,Call GEX 3,GEX,10752.981
2/28/2025 7:37,5950,5963.75,Put VEX 2,VEX,-0.066
2/28/2025 7:37,5960,5973.75,Call DEX 4,DEX,0.453
2/28/2025 7:37,5960,5973.75,Call GEX 4,GEX,10234.108
2/28/2025 7:37,5965,5978.75,Call DEX 3,DEX,0.478
2/28/2025 7:37,5965,5978.75,Call GEX 2,GEX,11312.28
2/28/2025 7:37,5970,5983.75,Put DEX 5,DEX,-14.418
